example_id,type,list_length,correct_answer,raw_response,predicted_answer,correct,model
1418,fruits,11,5,1),1,False,openai-community/gpt2-large
1419,cities,13,0,1),1,False,openai-community/gpt2-large
1420,sports,13,8,1),1,False,openai-community/gpt2-large
1421,animals,7,0,mirror),-1,False,openai-community/gpt2-large
1422,cities,10,7,1),1,False,openai-community/gpt2-large
1423,professions,7,7,nurse mechanic doctor lawyer,-1,False,openai-community/gpt2-large
1424,animals,11,1,1),1,True,openai-community/gpt2-large
1425,sports,6,1,volleyball),-1,False,openai-community/gpt2-large
1426,cities,10,8,1),1,False,openai-community/gpt2-large
1427,cities,10,0,1),1,False,openai-community/gpt2-large
1428,sports,8,7,1),1,False,openai-community/gpt2-large
1429,cities,7,6,Rio Toronto),-1,False,openai-community/gpt2-large
1430,animals,11,10,1),1,False,openai-community/gpt2-large
1431,professions,5,0,1),1,False,openai-community/gpt2-large
1432,sports,9,2,1),1,False,openai-community/gpt2-large
1433,sports,5,5,1),1,False,openai-community/gpt2-large
1434,fruits,7,0,1),1,False,openai-community/gpt2-large
1435,sports,5,0,1),1,False,openai-community/gpt2-large
1436,professions,13,2,1),1,False,openai-community/gpt2-large
1437,cities,11,3,1),1,False,openai-community/gpt2-large
1438,sports,14,0,1),1,False,openai-community/gpt2-large
1439,sports,11,7,1),1,False,openai-community/gpt2-large
1440,sports,6,4,1),1,False,openai-community/gpt2-large
1441,professions,15,8,1),1,False,openai-community/gpt2-large
1442,fruits,13,9,1),1,False,openai-community/gpt2-large
1443,fruits,8,5,watermelon),-1,False,openai-community/gpt2-large
1444,cities,12,4,1),1,False,openai-community/gpt2-large
1445,professions,15,0,1),1,False,openai-community/gpt2-large
1446,fruits,12,0,book),-1,False,openai-community/gpt2-large
1447,cities,15,5,1),1,False,openai-community/gpt2-large
1448,fruits,7,6,1),1,False,openai-community/gpt2-large
1449,cities,7,3,1),1,False,openai-community/gpt2-large
1450,cities,9,1,1),1,True,openai-community/gpt2-large
1451,animals,10,3,1),1,False,openai-community/gpt2-large
1452,cities,8,3,1),1,False,openai-community/gpt2-large
1453,cities,9,8,1),1,False,openai-community/gpt2-large
1454,fruits,10,5,orange orange nurse banana Cairo,-1,False,openai-community/gpt2-large
1455,professions,12,2,1),1,False,openai-community/gpt2-large
1456,animals,9,4,1),1,False,openai-community/gpt2-large
1457,cities,10,2,1),1,False,openai-community/gpt2-large
1458,sports,11,3,snake),-1,False,openai-community/gpt2-large
1459,cities,7,0,1),1,False,openai-community/gpt2-large
1460,professions,7,2,1),1,False,openai-community/gpt2-large
1461,fruits,5,3,1),1,False,openai-community/gpt2-large
1462,professions,13,6,1),1,False,openai-community/gpt2-large
1463,sports,13,9,1),1,False,openai-community/gpt2-large
1464,professions,10,6,1),1,False,openai-community/gpt2-large
1465,fruits,10,6,apple),-1,False,openai-community/gpt2-large
1466,professions,5,1,1),1,True,openai-community/gpt2-large
1467,fruits,6,1,1),1,True,openai-community/gpt2-large
1468,cities,13,3,Mumbai),-1,False,openai-community/gpt2-large
1469,professions,8,4,1),1,False,openai-community/gpt2-large
1470,fruits,6,5,apple orange strawberry pineapple cherry,-1,False,openai-community/gpt2-large
1471,professions,5,5,1),1,False,openai-community/gpt2-large
1472,cities,8,5,1),1,False,openai-community/gpt2-large
1473,professions,10,9,1),1,False,openai-community/gpt2-large
1474,cities,15,8,1),1,False,openai-community/gpt2-large
1475,sports,10,7,1),1,False,openai-community/gpt2-large
1476,animals,10,1,1),1,True,openai-community/gpt2-large
1477,fruits,9,6,1),1,False,openai-community/gpt2-large
1478,sports,11,2,1),1,False,openai-community/gpt2-large
1479,fruits,9,8,1),1,False,openai-community/gpt2-large
1480,animals,6,3,1),1,False,openai-community/gpt2-large
1481,sports,10,10,1),1,False,openai-community/gpt2-large
1482,professions,10,2,1),1,False,openai-community/gpt2-large
1483,sports,14,6,1),1,False,openai-community/gpt2-large
1484,professions,10,5,1),1,False,openai-community/gpt2-large
1485,cities,11,5,1),1,False,openai-community/gpt2-large
1486,sports,10,8,1),1,False,openai-community/gpt2-large
1487,cities,12,9,1),1,False,openai-community/gpt2-large
1488,professions,14,4,1),1,False,openai-community/gpt2-large
1489,sports,7,5,1),1,False,openai-community/gpt2-large
1490,professions,5,3,1),1,False,openai-community/gpt2-large
1491,animals,5,0,1),1,False,openai-community/gpt2-large
1492,professions,14,4,1),1,False,openai-community/gpt2-large
1493,fruits,8,0,1),1,False,openai-community/gpt2-large
1494,professions,15,7,1),1,False,openai-community/gpt2-large
1495,professions,14,3,eagle chef Rio basketball,-1,False,openai-community/gpt2-large
1496,animals,10,3,1),1,False,openai-community/gpt2-large
1497,animals,12,0,1),1,False,openai-community/gpt2-large
1498,professions,14,2,1),1,False,openai-community/gpt2-large
1499,cities,6,3,1),1,False,openai-community/gpt2-large
1500,cities,13,1,1),1,True,openai-community/gpt2-large
1501,fruits,5,0,1),1,False,openai-community/gpt2-large
1502,sports,12,3,1),1,False,openai-community/gpt2-large
1503,cities,5,2,1),1,False,openai-community/gpt2-large
1504,sports,13,10,1),1,False,openai-community/gpt2-large
1505,professions,11,2,1),1,False,openai-community/gpt2-large
1506,professions,10,7,1),1,False,openai-community/gpt2-large
1507,fruits,13,2,1),1,False,openai-community/gpt2-large
1508,cities,13,5,1),1,False,openai-community/gpt2-large
1509,sports,14,5,1),1,False,openai-community/gpt2-large
1510,sports,12,3,1),1,False,openai-community/gpt2-large
1511,cities,12,4,1),1,False,openai-community/gpt2-large
1512,cities,12,0,1),1,False,openai-community/gpt2-large
1513,cities,12,10,1),1,False,openai-community/gpt2-large
1514,fruits,6,1,1),1,True,openai-community/gpt2-large
1515,fruits,11,4,fruit),-1,False,openai-community/gpt2-large
1516,sports,12,7,lamp tennis boxing cycling,-1,False,openai-community/gpt2-large
1517,professions,8,2,1),1,False,openai-community/gpt2-large
1518,sports,5,2,1),1,False,openai-community/gpt2-large
1519,animals,10,0,elephant),-1,False,openai-community/gpt2-large
1520,fruits,14,10,1),1,False,openai-community/gpt2-large
1521,cities,12,3,1),1,False,openai-community/gpt2-large
1522,sports,11,10,1),1,False,openai-community/gpt2-large
1523,cities,14,1,1),1,True,openai-community/gpt2-large
1524,animals,10,0,1),1,False,openai-community/gpt2-large
1525,professions,6,6,1),1,False,openai-community/gpt2-large
1526,animals,9,0,1),1,False,openai-community/gpt2-large
1527,sports,15,7,1),1,False,openai-community/gpt2-large
1528,animals,7,4,1),1,False,openai-community/gpt2-large
1529,professions,13,7,1),1,False,openai-community/gpt2-large
1530,sports,11,0,10),10,False,openai-community/gpt2-large
1531,animals,5,3,1),1,False,openai-community/gpt2-large
1532,sports,12,3,1),1,False,openai-community/gpt2-large
1533,fruits,13,6,1),1,False,openai-community/gpt2-large
1534,sports,10,8,1),1,False,openai-community/gpt2-large
1535,professions,9,8,1),1,False,openai-community/gpt2-large
1536,sports,6,6,1),1,False,openai-community/gpt2-large
1537,animals,11,1,watermelon),-1,False,openai-community/gpt2-large
1538,animals,14,7,1),1,False,openai-community/gpt2-large
1539,sports,5,1,1),1,True,openai-community/gpt2-large
1540,professions,13,2,1),1,False,openai-community/gpt2-large
1541,animals,10,4,1),1,False,openai-community/gpt2-large
1542,professions,11,2,1),1,False,openai-community/gpt2-large
1543,fruits,15,8,1),1,False,openai-community/gpt2-large
1544,cities,14,0,1),1,False,openai-community/gpt2-large
1545,professions,5,1,1),1,True,openai-community/gpt2-large
1546,sports,13,1,1),1,True,openai-community/gpt2-large
1547,professions,11,4,nurse),-1,False,openai-community/gpt2-large
1548,professions,9,4,1),1,False,openai-community/gpt2-large
1549,cities,6,3,1),1,False,openai-community/gpt2-large
1550,animals,15,6,eagle dog),-1,False,openai-community/gpt2-large
1551,cities,10,2,1),1,False,openai-community/gpt2-large
1552,animals,12,5,eagle),-1,False,openai-community/gpt2-large
1553,cities,10,4,1),1,False,openai-community/gpt2-large
1554,professions,7,7,nurse),-1,False,openai-community/gpt2-large
1555,cities,12,3,1),1,False,openai-community/gpt2-large
1556,cities,9,8,1),1,False,openai-community/gpt2-large
1557,animals,14,4,elephant),-1,False,openai-community/gpt2-large
1558,animals,5,0,1),1,False,openai-community/gpt2-large
1559,cities,11,8,1),1,False,openai-community/gpt2-large
1560,animals,10,9,snake),-1,False,openai-community/gpt2-large
1561,sports,8,6,1),1,False,openai-community/gpt2-large
1562,professions,13,9,nurse),-1,False,openai-community/gpt2-large
1563,sports,7,4,1),1,False,openai-community/gpt2-large
1564,cities,9,5,1),1,False,openai-community/gpt2-large
1565,professions,15,7,1),1,False,openai-community/gpt2-large
1566,fruits,13,5,1),1,False,openai-community/gpt2-large
1567,animals,6,5,1),1,False,openai-community/gpt2-large
1568,animals,6,5,1),1,False,openai-community/gpt2-large
1569,professions,10,5,nurse),-1,False,openai-community/gpt2-large
1570,sports,12,3,1),1,False,openai-community/gpt2-large
1571,cities,5,4,1),1,False,openai-community/gpt2-large
1572,sports,14,1,1),1,True,openai-community/gpt2-large
1573,sports,11,7,1),1,False,openai-community/gpt2-large
1574,fruits,7,1,1),1,True,openai-community/gpt2-large
1575,sports,14,7,1),1,False,openai-community/gpt2-large
1576,fruits,9,6,orange),-1,False,openai-community/gpt2-large
1577,professions,12,4,1),1,False,openai-community/gpt2-large
1578,fruits,6,1,computer banana engineer lamp),-1,False,openai-community/gpt2-large
1579,professions,11,8,1),1,False,openai-community/gpt2-large
1580,fruits,11,9,1),1,False,openai-community/gpt2-large
1581,fruits,11,6,1),1,False,openai-community/gpt2-large
1582,professions,8,8,1),1,False,openai-community/gpt2-large
1583,professions,6,3,Cairo doctor pilot),-1,False,openai-community/gpt2-large
1584,fruits,11,5,1),1,False,openai-community/gpt2-large
1585,professions,12,8,1),1,False,openai-community/gpt2-large
1586,animals,5,2,elephant),-1,False,openai-community/gpt2-large
1587,fruits,9,9,apple),-1,False,openai-community/gpt2-large
1588,animals,5,2,1),1,False,openai-community/gpt2-large
1589,professions,6,5,1),1,False,openai-community/gpt2-large
1590,cities,15,1,1),1,True,openai-community/gpt2-large
1591,animals,14,0,1),1,False,openai-community/gpt2-large
1592,fruits,8,0,1),1,False,openai-community/gpt2-large
1593,sports,6,6,1),1,False,openai-community/gpt2-large
1594,cities,10,2,1),1,False,openai-community/gpt2-large
1595,fruits,8,1,1),1,True,openai-community/gpt2-large
1596,professions,8,7,1),1,False,openai-community/gpt2-large
1597,sports,11,1,1),1,True,openai-community/gpt2-large
1598,cities,10,6,1),1,False,openai-community/gpt2-large
1599,fruits,13,0,1),1,False,openai-community/gpt2-large
1600,fruits,9,2,Bangkok baseball snake),-1,False,openai-community/gpt2-large
1601,animals,7,7,elephant),-1,False,openai-community/gpt2-large
1602,fruits,13,9,orange pineapple teacher peach apple,-1,False,openai-community/gpt2-large
1603,animals,12,9,1),1,False,openai-community/gpt2-large
1604,sports,8,4,golf tiger lamp),-1,False,openai-community/gpt2-large
1605,fruits,15,1,1),1,True,openai-community/gpt2-large
1606,sports,12,3,10),10,False,openai-community/gpt2-large
1607,fruits,7,0,hockey lamp architect lawyer,-1,False,openai-community/gpt2-large
1608,sports,9,0,1),1,False,openai-community/gpt2-large
1609,fruits,11,4,snake clock),-1,False,openai-community/gpt2-large
1610,animals,13,0,1),1,False,openai-community/gpt2-large
1611,sports,10,7,1),1,False,openai-community/gpt2-large
1612,professions,10,3,1),1,False,openai-community/gpt2-large
1613,professions,6,0,1),1,False,openai-community/gpt2-large
1614,professions,11,6,1),1,False,openai-community/gpt2-large
1615,cities,13,6,1),1,False,openai-community/gpt2-large
1616,fruits,15,1,1),1,True,openai-community/gpt2-large
1617,professions,10,7,1),1,False,openai-community/gpt2-large
1618,sports,15,7,1),1,False,openai-community/gpt2-large
1619,fruits,9,2,golf orange),-1,False,openai-community/gpt2-large
1620,fruits,15,5,1),1,False,openai-community/gpt2-large
1621,professions,12,8,1),1,False,openai-community/gpt2-large
1622,sports,5,5,1),1,False,openai-community/gpt2-large
1623,professions,15,5,10),10,False,openai-community/gpt2-large
1624,animals,7,2,1),1,False,openai-community/gpt2-large
1625,professions,6,5,1),1,False,openai-community/gpt2-large
1626,animals,12,9,1),1,False,openai-community/gpt2-large
1627,cities,14,7,Rio Mumbai),-1,False,openai-community/gpt2-large
1628,sports,13,0,1),1,False,openai-community/gpt2-large
1629,cities,14,3,1),1,False,openai-community/gpt2-large
1630,cities,15,7,1),1,False,openai-community/gpt2-large
1631,animals,5,0,snake swimming apple),-1,False,openai-community/gpt2-large
1632,cities,10,10,1),1,False,openai-community/gpt2-large
1633,cities,5,5,1),1,False,openai-community/gpt2-large
1634,professions,12,0,1),1,False,openai-community/gpt2-large
1635,professions,12,2,rabbit),-1,False,openai-community/gpt2-large
1636,sports,7,2,1),1,False,openai-community/gpt2-large
1637,animals,9,3,10),10,False,openai-community/gpt2-large
1638,cities,15,3,1),1,False,openai-community/gpt2-large
1639,cities,5,4,1),1,False,openai-community/gpt2-large
1640,fruits,7,0,1),1,False,openai-community/gpt2-large
1641,professions,8,4,1),1,False,openai-community/gpt2-large
1642,professions,12,0,1),1,False,openai-community/gpt2-large
1643,fruits,8,8,1),1,False,openai-community/gpt2-large
1644,fruits,12,4,1),1,False,openai-community/gpt2-large
1645,fruits,15,7,fruit),-1,False,openai-community/gpt2-large
1646,sports,9,5,1),1,False,openai-community/gpt2-large
1647,professions,5,5,1),1,False,openai-community/gpt2-large
1648,fruits,13,4,1),1,False,openai-community/gpt2-large
1649,professions,6,5,1),1,False,openai-community/gpt2-large
1650,professions,7,3,1),1,False,openai-community/gpt2-large
1651,sports,12,7,1),1,False,openai-community/gpt2-large
1652,fruits,10,6,1),1,False,openai-community/gpt2-large
1653,professions,15,7,1),1,False,openai-community/gpt2-large
1654,cities,8,1,1),1,True,openai-community/gpt2-large
1655,animals,6,2,1),1,False,openai-community/gpt2-large
1656,fruits,14,4,eagle lamp London London,-1,False,openai-community/gpt2-large
1657,animals,12,1,1),1,True,openai-community/gpt2-large
1658,cities,11,1,1),1,True,openai-community/gpt2-large
1659,animals,5,1,swimming cat elephant horse,-1,False,openai-community/gpt2-large
1660,professions,11,4,1),1,False,openai-community/gpt2-large
1661,professions,15,3,1),1,False,openai-community/gpt2-large
1662,fruits,12,5,1),1,False,openai-community/gpt2-large
1663,professions,13,3,1),1,False,openai-community/gpt2-large
1664,sports,6,2,1),1,False,openai-community/gpt2-large
1665,professions,12,5,1),1,False,openai-community/gpt2-large
1666,sports,15,0,mirror),-1,False,openai-community/gpt2-large
1667,fruits,11,0,10),10,False,openai-community/gpt2-large
1668,professions,15,5,1),1,False,openai-community/gpt2-large
1669,fruits,8,0,eagle),-1,False,openai-community/gpt2-large
1670,fruits,5,5,1),1,False,openai-community/gpt2-large
1671,professions,5,1,10),10,False,openai-community/gpt2-large
1672,sports,14,8,1),1,False,openai-community/gpt2-large
1673,animals,8,4,snake),-1,False,openai-community/gpt2-large
1674,fruits,15,1,1),1,True,openai-community/gpt2-large
1675,sports,12,7,1),1,False,openai-community/gpt2-large
1676,professions,5,1,1),1,True,openai-community/gpt2-large
1677,fruits,6,2,1),1,False,openai-community/gpt2-large
1678,professions,5,1,1),1,True,openai-community/gpt2-large
1679,professions,10,4,1),1,False,openai-community/gpt2-large
1680,professions,10,2,1),1,False,openai-community/gpt2-large
1681,animals,14,7,1),1,False,openai-community/gpt2-large
1682,cities,10,10,1),1,False,openai-community/gpt2-large
1683,animals,15,6,1),1,False,openai-community/gpt2-large
1684,animals,8,7,1),1,False,openai-community/gpt2-large
1685,professions,10,6,1),1,False,openai-community/gpt2-large
1686,animals,6,2,1),1,False,openai-community/gpt2-large
1687,professions,8,1,1),1,True,openai-community/gpt2-large
1688,professions,12,8,1),1,False,openai-community/gpt2-large
1689,cities,12,1,1),1,True,openai-community/gpt2-large
1690,professions,7,6,doctor),-1,False,openai-community/gpt2-large
1691,fruits,7,0,computer mechanic),-1,False,openai-community/gpt2-large
1692,cities,6,1,eagle),-1,False,openai-community/gpt2-large
1693,animals,5,0,1),1,False,openai-community/gpt2-large
1694,sports,13,1,1),1,True,openai-community/gpt2-large
1695,animals,8,6,1),1,False,openai-community/gpt2-large
1696,cities,14,5,1),1,False,openai-community/gpt2-large
1697,professions,9,3,1),1,False,openai-community/gpt2-large
1698,animals,9,1,1),1,True,openai-community/gpt2-large
1699,cities,6,3,1),1,False,openai-community/gpt2-large
1700,cities,6,4,1),1,False,openai-community/gpt2-large
1701,professions,12,9,1),1,False,openai-community/gpt2-large
1702,professions,10,7,1),1,False,openai-community/gpt2-large
1703,professions,7,7,1),1,False,openai-community/gpt2-large
1704,fruits,12,3,fruit),-1,False,openai-community/gpt2-large
1705,sports,5,0,eagle),-1,False,openai-community/gpt2-large
1706,sports,9,2,1),1,False,openai-community/gpt2-large
1707,fruits,15,5,1),1,False,openai-community/gpt2-large
1708,fruits,11,1,1),1,True,openai-community/gpt2-large
1709,cities,6,3,1),1,False,openai-community/gpt2-large
1710,sports,6,1,1),1,True,openai-community/gpt2-large
1711,sports,14,8,1),1,False,openai-community/gpt2-large
1712,sports,11,9,1),1,False,openai-community/gpt2-large
1713,fruits,15,2,computer doctor nurse basketball),-1,False,openai-community/gpt2-large
1714,fruits,9,5,1),1,False,openai-community/gpt2-large
1715,sports,11,8,baseball),-1,False,openai-community/gpt2-large
1716,fruits,14,1,snake London apple banana,-1,False,openai-community/gpt2-large
1717,cities,11,9,1),1,False,openai-community/gpt2-large
1718,cities,9,0,1),1,False,openai-community/gpt2-large
1719,fruits,7,4,keyboard cherry golf water,-1,False,openai-community/gpt2-large
1720,cities,8,8,1),1,False,openai-community/gpt2-large
1721,sports,10,4,baseball),-1,False,openai-community/gpt2-large
1722,cities,5,1,1),1,True,openai-community/gpt2-large
1723,professions,9,9,nurse),-1,False,openai-community/gpt2-large
1724,sports,11,4,1),1,False,openai-community/gpt2-large
1725,sports,9,1,1),1,True,openai-community/gpt2-large
1726,cities,12,1,1),1,True,openai-community/gpt2-large
1727,animals,10,0,1),1,False,openai-community/gpt2-large
1728,professions,6,5,1),1,False,openai-community/gpt2-large
1729,animals,5,3,snake),-1,False,openai-community/gpt2-large
1730,sports,13,3,1),1,False,openai-community/gpt2-large
1731,sports,14,5,1),1,False,openai-community/gpt2-large
1732,professions,9,9,1),1,False,openai-community/gpt2-large
1733,professions,12,4,1),1,False,openai-community/gpt2-large
1734,cities,9,1,1),1,True,openai-community/gpt2-large
1735,animals,9,9,elephant),-1,False,openai-community/gpt2-large
1736,professions,6,5,1),1,False,openai-community/gpt2-large
1737,cities,9,4,1),1,False,openai-community/gpt2-large
1738,animals,15,3,1),1,False,openai-community/gpt2-large
1739,cities,14,1,1),1,True,openai-community/gpt2-large
1740,cities,15,0,1),1,False,openai-community/gpt2-large
1741,sports,9,4,1),1,False,openai-community/gpt2-large
1742,fruits,11,8,1),1,False,openai-community/gpt2-large
1743,sports,13,7,1),1,False,openai-community/gpt2-large
1744,cities,13,1,1),1,True,openai-community/gpt2-large
1745,fruits,12,3,mango),-1,False,openai-community/gpt2-large
1746,cities,10,0,1),1,False,openai-community/gpt2-large
1747,cities,14,9,1),1,False,openai-community/gpt2-large
1748,cities,11,8,1),1,False,openai-community/gpt2-large
1749,animals,10,1,1),1,True,openai-community/gpt2-large
1750,fruits,13,7,1),1,False,openai-community/gpt2-large
1751,professions,14,3,1),1,False,openai-community/gpt2-large
1752,cities,14,4,1),1,False,openai-community/gpt2-large
1753,animals,8,4,rabbit),-1,False,openai-community/gpt2-large
1754,fruits,9,3,1),1,False,openai-community/gpt2-large
1755,fruits,9,7,1),1,False,openai-community/gpt2-large
1756,professions,13,10,1),1,False,openai-community/gpt2-large
1757,sports,9,2,bicycle chair),-1,False,openai-community/gpt2-large
1758,sports,9,7,volleyball),-1,False,openai-community/gpt2-large
1759,professions,5,0,1),1,False,openai-community/gpt2-large
1760,sports,9,5,1),1,False,openai-community/gpt2-large
1761,professions,7,6,1),1,False,openai-community/gpt2-large
1762,professions,7,1,1),1,True,openai-community/gpt2-large
1763,animals,9,1,1),1,True,openai-community/gpt2-large
1764,cities,7,2,1),1,False,openai-community/gpt2-large
1765,fruits,6,1,golf chef),-1,False,openai-community/gpt2-large
1766,professions,8,2,1),1,False,openai-community/gpt2-large
1767,cities,6,0,clock lawyer),-1,False,openai-community/gpt2-large
1768,animals,12,1,apple engineer),-1,False,openai-community/gpt2-large
1769,cities,8,4,1),1,False,openai-community/gpt2-large
1770,cities,11,1,1),1,True,openai-community/gpt2-large
1771,cities,14,3,1),1,False,openai-community/gpt2-large
1772,animals,11,0,1),1,False,openai-community/gpt2-large
1773,professions,11,3,1),1,False,openai-community/gpt2-large
1774,professions,14,7,1),1,False,openai-community/gpt2-large
1775,animals,14,7,1),1,False,openai-community/gpt2-large
1776,fruits,12,7,1),1,False,openai-community/gpt2-large
1777,sports,8,8,1),1,False,openai-community/gpt2-large
1778,professions,5,1,1),1,True,openai-community/gpt2-large
1779,professions,5,4,1),1,False,openai-community/gpt2-large
1780,animals,14,1,1),1,True,openai-community/gpt2-large
1781,sports,10,10,1),1,False,openai-community/gpt2-large
1782,sports,6,1,hockey pilot),-1,False,openai-community/gpt2-large
1783,animals,11,5,1),1,False,openai-community/gpt2-large
1784,fruits,15,0,1),1,False,openai-community/gpt2-large
1785,sports,14,0,1),1,False,openai-community/gpt2-large
1786,sports,8,6,1),1,False,openai-community/gpt2-large
1787,cities,12,8,1),1,False,openai-community/gpt2-large
1788,fruits,15,9,1),1,False,openai-community/gpt2-large
1789,animals,14,3,elephant boxing horse phone,-1,False,openai-community/gpt2-large
1790,animals,6,6,snake dog horse eagle,-1,False,openai-community/gpt2-large
1791,sports,11,0,1),1,False,openai-community/gpt2-large
1792,animals,5,0,1),1,False,openai-community/gpt2-large
1793,sports,5,3,1),1,False,openai-community/gpt2-large
1794,professions,11,5,1),1,False,openai-community/gpt2-large
1795,animals,10,0,1),1,False,openai-community/gpt2-large
1796,professions,14,6,1),1,False,openai-community/gpt2-large
1797,professions,7,4,nurse),-1,False,openai-community/gpt2-large
1798,professions,5,2,rabbit pilot mechanic architect,-1,False,openai-community/gpt2-large
1799,sports,10,1,1),1,True,openai-community/gpt2-large
1800,sports,10,10,1),1,False,openai-community/gpt2-large
1801,sports,10,0,1),1,False,openai-community/gpt2-large
1802,fruits,6,5,1),1,False,openai-community/gpt2-large
1803,fruits,13,6,1),1,False,openai-community/gpt2-large
1804,fruits,5,5,1),1,False,openai-community/gpt2-large
1805,animals,12,2,1),1,False,openai-community/gpt2-large
1806,cities,9,2,1),1,False,openai-community/gpt2-large
1807,fruits,6,0,1),1,False,openai-community/gpt2-large
1808,sports,7,1,keyboard tiger apple phone,-1,False,openai-community/gpt2-large
1809,animals,7,2,1),1,False,openai-community/gpt2-large
1810,cities,8,6,1),1,False,openai-community/gpt2-large
1811,fruits,15,4,baseball),-1,False,openai-community/gpt2-large
1812,animals,15,0,computer tiger watermelon phone,-1,False,openai-community/gpt2-large
1813,fruits,10,6,1),1,False,openai-community/gpt2-large
1814,animals,14,4,1),1,False,openai-community/gpt2-large
1815,sports,11,6,1),1,False,openai-community/gpt2-large
1816,sports,5,5,1),1,False,openai-community/gpt2-large
1817,fruits,13,3,mirror banana pilot basketball,-1,False,openai-community/gpt2-large
1818,professions,5,2,1),1,False,openai-community/gpt2-large
1819,sports,7,2,1),1,False,openai-community/gpt2-large
1820,animals,14,1,1),1,True,openai-community/gpt2-large
1821,cities,5,5,1),1,False,openai-community/gpt2-large
1822,professions,9,6,1),1,False,openai-community/gpt2-large
1823,professions,13,10,1),1,False,openai-community/gpt2-large
1824,sports,8,4,1),1,False,openai-community/gpt2-large
1825,cities,13,3,1),1,False,openai-community/gpt2-large
1826,professions,15,9,1),1,False,openai-community/gpt2-large
1827,cities,9,3,1),1,False,openai-community/gpt2-large
1828,cities,13,5,1),1,False,openai-community/gpt2-large
1829,professions,12,0,1),1,False,openai-community/gpt2-large
1830,sports,10,9,1),1,False,openai-community/gpt2-large
1831,sports,14,0,1),1,False,openai-community/gpt2-large
1832,fruits,13,6,1),1,False,openai-community/gpt2-large
1833,fruits,9,4,1),1,False,openai-community/gpt2-large
1834,fruits,11,10,1),1,False,openai-community/gpt2-large
1835,professions,11,1,1),1,True,openai-community/gpt2-large
1836,animals,5,4,eagle),-1,False,openai-community/gpt2-large
1837,fruits,7,3,1),1,False,openai-community/gpt2-large
1838,professions,6,4,nurse),-1,False,openai-community/gpt2-large
1839,animals,5,5,eagle cat dog dolphin,-1,False,openai-community/gpt2-large
1840,animals,6,2,1),1,False,openai-community/gpt2-large
1841,animals,13,10,snake),-1,False,openai-community/gpt2-large
1842,animals,14,7,1),1,False,openai-community/gpt2-large
1843,cities,11,10,1),1,False,openai-community/gpt2-large
1844,sports,6,3,1),1,False,openai-community/gpt2-large
1845,sports,6,2,dog chair dolphin hockey pengu,-1,False,openai-community/gpt2-large
1846,cities,8,2,1),1,False,openai-community/gpt2-large
1847,sports,5,3,baseball tennis golf),-1,False,openai-community/gpt2-large
1848,cities,9,7,1),1,False,openai-community/gpt2-large
1849,sports,5,3,1),1,False,openai-community/gpt2-large
1850,professions,10,10,1),1,False,openai-community/gpt2-large
1851,fruits,6,5,grape orange peach pineapple,-1,False,openai-community/gpt2-large
1852,fruits,13,4,1),1,False,openai-community/gpt2-large
1853,sports,14,10,1),1,False,openai-community/gpt2-large
1854,cities,7,0,1),1,False,openai-community/gpt2-large
1855,fruits,14,6,watermelon),-1,False,openai-community/gpt2-large
1856,fruits,5,5,1),1,False,openai-community/gpt2-large
1857,professions,9,5,1),1,False,openai-community/gpt2-large
1858,cities,15,2,1),1,False,openai-community/gpt2-large
1859,professions,11,10,1),1,False,openai-community/gpt2-large
1860,cities,15,4,nurse),-1,False,openai-community/gpt2-large
1861,cities,9,8,1),1,False,openai-community/gpt2-large
1862,cities,15,7,1),1,False,openai-community/gpt2-large
1863,animals,14,8,eagle),-1,False,openai-community/gpt2-large
1864,cities,8,4,eagle),-1,False,openai-community/gpt2-large
1865,sports,6,3,1),1,False,openai-community/gpt2-large
1866,animals,11,7,1),1,False,openai-community/gpt2-large
1867,professions,11,0,rabbit lamp dog),-1,False,openai-community/gpt2-large
1868,professions,11,7,1),1,False,openai-community/gpt2-large
1869,fruits,14,10,1),1,False,openai-community/gpt2-large
1870,animals,10,1,computer nurse soccer eagle architect,-1,False,openai-community/gpt2-large
1871,animals,15,3,1),1,False,openai-community/gpt2-large
1872,sports,12,0,1),1,False,openai-community/gpt2-large
1873,animals,6,0,eagle keyboard lamp teacher,-1,False,openai-community/gpt2-large
1874,fruits,6,0,1),1,False,openai-community/gpt2-large
1875,fruits,8,8,1),1,False,openai-community/gpt2-large
1876,animals,13,10,1),1,False,openai-community/gpt2-large
1877,fruits,7,0,1),1,False,openai-community/gpt2-large
1878,professions,8,3,1),1,False,openai-community/gpt2-large
1879,cities,13,3,1),1,False,openai-community/gpt2-large
1880,sports,13,6,1),1,False,openai-community/gpt2-large
1881,cities,5,3,1),1,False,openai-community/gpt2-large
1882,cities,7,3,Rio Rio),-1,False,openai-community/gpt2-large
1883,animals,10,2,10),10,False,openai-community/gpt2-large
1884,fruits,7,7,1),1,False,openai-community/gpt2-large
1885,sports,7,3,basketball),-1,False,openai-community/gpt2-large
1886,cities,12,10,1),1,False,openai-community/gpt2-large
1887,cities,12,5,1),1,False,openai-community/gpt2-large
1888,professions,7,3,1),1,False,openai-community/gpt2-large
1889,professions,9,5,1),1,False,openai-community/gpt2-large
1890,animals,8,8,1),1,False,openai-community/gpt2-large
1891,cities,9,8,1),1,False,openai-community/gpt2-large
1892,fruits,11,6,apple),-1,False,openai-community/gpt2-large
1893,cities,8,5,1),1,False,openai-community/gpt2-large
